id,hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,company,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date
136,Resort Hotel,0,2,2015,July,28,5,1,0,1,0,,,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,240,NULL,0,Transient,80.1,0,120,Check-Out,06-07-2015
137,Resort Hotel,0,2,2015,July,28,5,1,0,2,0,,,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,98,0,120,Check-Out,06-07-2015
138,Resort Hotel,0,9,2015,July,28,5,1,0,1,0,,,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,184,NULL,0,Transient,101,1,120,Check-Out,06-07-2015
139,Resort Hotel,1,5,2015,July,28,5,1,0,2,0,,,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,97,0,120,Canceled,01-07-2015
140,Resort Hotel,0,2,2015,July,28,5,1,0,2,0,,,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,NULL,NULL,0,Transient,167,0,120,Check-Out,06-07-2015
141,Resort Hotel,0,44,2015,July,28,5,2,0,3,0,,,PRT,Online TA,TA/TO,0,0,0,G,G,3,No Deposit,240,NULL,0,Transient,225,2,120,Check-Out,07-07-2015
142,Resort Hotel,0,80,2015,July,28,5,2,0,2,0,,,FRA,Online TA,TA/TO,0,0,0,D,E,0,No Deposit,240,NULL,0,Transient,97,1,120,Check-Out,07-07-2015
143,Resort Hotel,0,97,2015,July,28,5,2,2,2,0,,,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,87.3,0,120,Check-Out,09-07-2015
144,Resort Hotel,0,109,2015,July,28,5,2,3,2,1,,,CN,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,241,NULL,0,Transient,85.59,1,120,Check-Out,10-07-2015
145,Resort Hotel,0,30,2015,July,28,5,2,3,2,0,,,ESP,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,0,120,Check-Out,10-07-2015
146,Resort Hotel,0,64,2015,July,28,5,2,3,2,0,,,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,107,0,120,Check-Out,10-07-2015
147,Resort Hotel,0,39,2015,July,28,5,2,4,2,0,,,ESP,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,163,0,120,Check-Out,11-07-2015
148,Resort Hotel,0,90,2015,July,28,5,2,4,2,0,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82,0,120,Check-Out,11-07-2015
149,Resort Hotel,1,34,2015,July,28,5,2,4,2,2,,,PRT,Online TA,TA/TO,0,0,0,H,H,0,No Deposit,240,NULL,0,Transient,163,0,120,Canceled,17-06-2015
150,Resort Hotel,1,93,2015,July,28,5,2,5,2,0,,,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,15,NULL,0,Transient,105.5,0,120,Canceled,01-05-2015
151,Resort Hotel,0,97,2015,July,28,5,2,5,2,2,,,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NULL,0,Transient,164.2,1,120,Check-Out,12-07-2015
152,Resort Hotel,0,29,2015,July,28,5,2,5,2,0,,,IRL,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,97.29,0,120,Check-Out,12-07-2015
153,Resort Hotel,1,101,2015,July,28,5,2,5,2,0,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,114,0,120,Canceled,30-03-2015
154,Resort Hotel,0,27,2015,July,28,5,2,5,2,0,,,ESP,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,175,NULL,0,Transient,98.4,0,120,Check-Out,12-07-2015
155,Resort Hotel,0,8,2015,July,28,5,4,5,2,2,,,CHE,Online TA,TA/TO,0,0,0,H,H,1,No Deposit,240,NULL,0,Transient,175,1,120,Check-Out,14-07-2015
156,Resort Hotel,0,82,2015,July,28,5,4,6,2,0,,,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,5,NULL,0,Transient,63.6,1,120,Check-Out,15-07-2015
157,Resort Hotel,0,94,2015,July,28,5,4,6,3,0,,,PRT,Direct,Direct,0,0,0,D,C,3,No Deposit,NULL,NULL,0,Transient,124.45,1,1,Check-Out,15-07-2015
158,Resort Hotel,0,110,2015,July,28,5,4,7,2,0,,,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,110.7,0,0,Check-Out,16-07-2015
159,Resort Hotel,0,96,2015,July,28,5,4,10,1,0,,,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,74.07,0,0,Check-Out,19-07-2015
160,Resort Hotel,0,79,2015,July,28,5,4,10,2,0,,,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,243,NULL,0,Contract,134.1,0,0,Check-Out,19-07-2015
161,Resort Hotel,,,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
162,Resort Hotel,,,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,Resort Hotel,,,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
164,Resort Hotel,,,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
165,Resort Hotel,,,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
166,Resort Hotel,,,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,Resort Hotel,,,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,Resort Hotel,,,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,Resort Hotel,,,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,Resort Hotel,,,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,Resort Hotel,0,7,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,Resort Hotel,0,98,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,Resort Hotel,0,95,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,Resort Hotel,1,48,2015,July,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,Resort Hotel,0,66,2015,July,28,6,1,3,2,,,,PRT,Offline TA/TO,TA/TO,0,0,0,A,E,0,No Deposit,175,NULL,0,Transient,91.5,0,0,Check-Out,10-07-2015
176,Resort Hotel,0,104,2015,July,28,6,1,3,2,,,,PRT,Online TA,TA/TO,0,0,0,A,C,1,No Deposit,240,NULL,0,Transient,73.8,0,1,Check-Out,10-07-2015
177,Resort Hotel,0,28,2015,July,28,6,1,4,2,,,,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,0,0,Check-Out,11-07-2015
178,Resort Hotel,0,34,2015,July,28,6,1,4,2,,,,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,175,1,0,Check-Out,11-07-2015
179,Resort Hotel,0,98,2015,July,28,6,1,5,2,,,,ESP,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,117.8,1,1,Check-Out,12-07-2015
180,Resort Hotel,0,104,2015,July,28,6,1,5,2,,,,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,117.63,0,0,Check-Out,12-07-2015
181,Resort Hotel,0,68,2015,July,28,6,2,5,2,,,,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,185,0,0,Check-Out,13-07-2015
182,Resort Hotel,1,86,2015,July,28,6,2,5,1,,,,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,175,NULL,0,Transient,71,0,1,Canceled,26-06-2015
183,Resort Hotel,0,258,2015,July,28,6,2,5,2,,,,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,NULL,0,Contract,47.25,0,0,Check-Out,13-07-2015
184,Resort Hotel,0,111,2015,July,28,6,3,5,2,,,,PRT,Online TA,TA/TO,0,0,0,A,C,0,No Deposit,240,NULL,0,Transient,151,0,1,Check-Out,14-07-2015
185,Resort Hotel,1,94,2015,July,28,6,3,7,2,,,,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,87.3,0,0,Canceled,14-05-2015
186,Resort Hotel,0,112,2015,July,28,6,3,7,2,,,,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,242,NULL,0,Transient,120.6,0,1,Check-Out,16-07-2015
187,Resort Hotel,0,100,2015,July,28,6,3,7,2,,,,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,1,No Deposit,241,NULL,0,Transient,63.86,0,1,Check-Out,16-07-2015
188,Resort Hotel,0,33,2015,July,28,6,3,7,2,,,,PRT,Direct,Direct,0,0,0,F,F,5,No Deposit,250,NULL,0,Transient,157.1,0,1,Check-Out,16-07-2015
189,Resort Hotel,0,97,2015,July,28,6,3,7,2,,,,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Contract,91.37,0,2,Check-Out,16-07-2015
190,Resort Hotel,0,80,2015,July,28,6,3,8,1,,,,FRA,Direct,Direct,0,0,0,A,A,1,No Deposit,NULL,NULL,0,Transient,73,0,0,Check-Out,17-07-2015
191,Resort Hotel,0,90,2015,July,28,6,4,10,2,,,,ITA,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Contract,110.7,0,0,Check-Out,20-07-2015
192,Resort Hotel,0,111,2015,July,28,6,4,10,2,,,,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,93.6,0,0,Check-Out,20-07-2015
193,Resort Hotel,0,65,2015,July,28,6,2,5,2,,,,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,127,NULL,0,Transient,83.5,0,0,Check-Out,13-07-2015
194,Resort Hotel,1,67,2015,July,28,7,0,2,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,73.8,0,1,Canceled,07-05-2015
195,Resort Hotel,0,55,2015,July,28,7,0,3,2,,,,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82,1,2,Check-Out,10-07-2015
196,Resort Hotel,0,21,2015,July,28,7,0,3,2,,,,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,250,NULL,0,Transient,185.5,0,1,Check-Out,10-07-2015
197,Resort Hotel,0,8,2015,July,28,7,0,0,2,,,,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,NULL,NULL,0,Transient,0,0,1,Check-Out,07-07-2015
198,Resort Hotel,0,8,2015,July,28,7,0,0,2,,,,PRT,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,240,NULL,0,Transient,0,0,1,Check-Out,07-07-2015
199,Resort Hotel,0,0,2015,July,28,7,0,1,1,,,,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,109.8,0,3,Check-Out,08-07-2015
200,Resort Hotel,0,0,2015,July,28,7,0,1,3,,,,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,NULL,NULL,0,Transient,195,1,0,Check-Out,08-07-2015
201,Resort Hotel,0,0,2015,July,28,7,0,1,1,,,,GBR,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,109.8,0,3,Check-Out,08-07-2015
202,Resort Hotel,0,8,2015,July,28,7,0,4,3,,,,ESP,Online TA,TA/TO,0,0,0,H,H,2,No Deposit,240,NULL,0,Transient,193,0,1,Check-Out,11-07-2015
203,Resort Hotel,0,66,2015,July,28,7,0,4,2,,,,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,97,0,2,Check-Out,11-07-2015
204,Resort Hotel,0,88,2015,July,28,7,0,4,3,,,,USA,Offline TA/TO,TA/TO,0,0,0,D,E,0,No Deposit,95,NULL,0,Transient,150,0,1,Check-Out,11-07-2015
205,Resort Hotel,0,0,2015,July,28,7,0,4,2,,,,NLD,Direct,Direct,0,0,0,A,A,2,No Deposit,NULL,NULL,0,Transient,98,0,0,Check-Out,11-07-2015
206,Resort Hotel,1,43,2015,July,28,7,0,5,2,,,,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,134,NULL,0,Transient,91.5,0,0,Canceled,28-05-2015
207,Resort Hotel,1,88,2015,July,28,7,2,5,2,,,,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,139,0,2,Canceled,13-04-2015
208,Resort Hotel,0,54,2015,July,28,7,2,5,2,,,,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,8,NULL,0,Transient,79.5,0,0,Check-Out,14-07-2015
209,Resort Hotel,1,292,2015,July,28,7,2,5,2,,,,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,2,NULL,0,Contract,47.25,0,0,Canceled,25-03-2015
210,Resort Hotel,0,112,2015,July,28,7,4,10,2,,,,IRL,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,156,NULL,0,Contract,126.65,0,1,Check-Out,21-07-2015
211,Resort Hotel,0,68,2015,July,28,8,0,3,2,,,,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,107,0,1,Check-Out,11-07-2015
212,Resort Hotel,0,7,2015,July,28,8,0,4,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,131,1,2,Check-Out,12-07-2015
213,Resort Hotel,0,1,2015,July,28,8,0,4,2,,,,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,131,1,1,Check-Out,12-07-2015
214,Resort Hotel,1,113,2015,July,28,8,0,4,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,123,0,1,Canceled,28-05-2015
215,Resort Hotel,0,5,2015,July,28,8,0,4,2,,,,ESP,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,146,0,1,Check-Out,12-07-2015
216,Resort Hotel,0,83,2015,July,28,8,0,4,2,,,,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,105,NULL,0,Transient,110.7,0,1,Check-Out,12-07-2015
217,Resort Hotel,1,105,2015,July,28,8,0,4,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,73.8,0,1,Canceled,29-06-2015
218,Resort Hotel,0,0,2015,July,28,8,0,1,1,,,,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,146,NULL,0,Transient,61,0,0,Check-Out,09-07-2015
219,Resort Hotel,1,1,2015,July,28,8,0,1,2,,,,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,110,0,Transient,104.72,0,1,Canceled,08-07-2015
220,Resort Hotel,1,1,2015,July,28,8,0,1,2,,,,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,NULL,110,0,Transient,104.72,0,1,Canceled,08-07-2015
221,Resort Hotel,0,1,2015,July,28,8,0,2,2,,,,CHE,Corporate,Corporate,0,0,0,A,F,0,No Deposit,NULL,110,0,Transient,104.72,1,1,Check-Out,10-07-2015
222,Resort Hotel,1,102,2015,July,28,8,1,4,2,,,,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,9,NULL,0,Transient,66.42,0,1,Canceled,28-05-2015
223,Resort Hotel,0,113,2015,July,28,8,2,4,2,,,,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,250,NULL,0,Transient,77.96,1,1,Check-Out,14-07-2015
224,Resort Hotel,1,280,2015,July,28,8,2,5,2,,,,PRT,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,112,0,1,Canceled,15-04-2015
225,Resort Hotel,0,96,2015,July,28,8,2,5,2,,,,GBR,Online TA,TA/TO,0,0,0,E,F,0,No Deposit,240,NULL,0,Transient,107,0,1,Check-Out,15-07-2015
226,Resort Hotel,0,394,2015,July,28,8,2,5,2,,,,GBR,Offline TA/TO,TA/TO,0,0,0,D,D,0,No Deposit,40,NULL,0,Contract,89.68,0,0,Check-Out,15-07-2015
227,Resort Hotel,0,33,2015,July,28,8,2,5,2,,,,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,155,0,0,Check-Out,15-07-2015
228,Resort Hotel,0,82,2015,July,28,8,2,6,3,,,,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,112,0,1,Check-Out,16-07-2015
229,Resort Hotel,0,100,2015,July,28,8,2,7,3,,,,DNK,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient-Party,130.1,0,3,Check-Out,17-07-2015
230,Resort Hotel,0,100,2015,July,28,8,2,7,2,,,,DNK,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient-Party,100.1,0,2,Check-Out,17-07-2015
231,Resort Hotel,0,17,2015,July,28,9,0,1,2,,,,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,123,0,3,Check-Out,10-07-2015
232,Resort Hotel,0,68,2015,July,28,9,0,2,3,,,,ARG,Direct,Direct,0,0,0,A,C,0,No Deposit,250,NULL,0,Transient,124,1,1,Check-Out,11-07-2015
233,Resort Hotel,0,12,2015,July,28,9,0,2,2,,,,PRT,Direct,Direct,0,0,0,H,G,2,No Deposit,NULL,NULL,0,Transient,146,1,0,Check-Out,11-07-2015
234,Resort Hotel,1,77,2015,July,28,9,0,3,2,,,,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250,NULL,0,Transient,97,0,0,Canceled,02-06-2015
235,Resort Hotel,1,24,2015,July,28,9,0,3,2,,,,PRT,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,242,NULL,0,Transient,123,0,1,Canceled,16-06-2015
236,Resort Hotel,1,44,2015,July,28,9,0,3,2,,,,PRT,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,153,0,0,Canceled,16-06-2015
237,Resort Hotel,0,78,2015,July,28,9,0,3,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82,0,2,Check-Out,12-07-2015
238,Resort Hotel,1,17,2015,July,28,9,1,3,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,105.08,0,0,Canceled,23-06-2015
239,Resort Hotel,1,103,2015,July,28,9,1,3,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,65.42,0,0,Canceled,27-06-2015
240,Resort Hotel,0,16,2015,July,28,9,1,3,1,,,,RUS,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,98,0,1,Check-Out,13-07-2015
241,Resort Hotel,0,14,2015,July,28,9,2,3,2,,,,SWE,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,241,NULL,0,Transient,75.46,1,1,Check-Out,14-07-2015
242,Resort Hotel,0,77,2015,July,28,9,2,3,2,,,,POL,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,177,NULL,0,Transient,65.5,0,0,Check-Out,14-07-2015
243,Resort Hotel,0,90,2015,July,28,9,2,5,2,,,,FRA,Offline TA/TO,TA/TO,0,0,0,A,D,0,No Deposit,6,NULL,0,Transient,90.95,0,0,Check-Out,16-07-2015
244,Resort Hotel,0,90,2015,July,28,9,2,5,2,,,,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,40,NULL,0,Contract,93.6,0,0,Check-Out,16-07-2015
245,Resort Hotel,0,90,2015,July,28,9,2,5,2,,,,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,143,NULL,0,Contract,119.25,0,0,Check-Out,16-07-2015
246,Resort Hotel,0,366,2015,July,28,9,2,5,2,,,,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,40,NULL,0,Contract,134.73,0,0,Check-Out,16-07-2015
247,Resort Hotel,0,249,2015,July,28,9,2,5,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,112,0,1,Check-Out,16-07-2015
248,Resort Hotel,1,69,2015,July,28,9,2,6,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,118.13,0,2,Canceled,13-05-2015
249,Resort Hotel,0,10,2015,July,28,10,0,1,2,,,,USA,Direct,Direct,0,0,0,A,A,0,No Deposit,250,NULL,0,Transient,131,0,0,Check-Out,11-07-2015
250,Resort Hotel,0,22,2015,July,28,10,0,2,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,88.2,0,0,Check-Out,12-07-2015
251,Resort Hotel,0,91,2015,July,28,10,0,2,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,73.8,0,1,Check-Out,12-07-2015
252,Resort Hotel,0,23,2015,July,28,10,0,2,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,98,0,0,Check-Out,12-07-2015
253,Resort Hotel,0,11,2015,July,28,10,0,2,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,110.5,0,1,Check-Out,12-07-2015
254,Resort Hotel,0,3,2015,July,28,10,0,2,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,131,0,1,Check-Out,12-07-2015
255,Resort Hotel,0,13,2015,July,28,10,0,2,2,,,,PRT,Online TA,TA/TO,0,0,0,G,G,2,No Deposit,240,NULL,0,Transient,185,1,1,Check-Out,12-07-2015
256,Resort Hotel,0,108,2015,July,28,10,0,2,2,,,,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,87.3,0,2,Check-Out,12-07-2015
257,Resort Hotel,0,91,2015,July,28,10,0,2,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,73.8,0,1,Check-Out,12-07-2015
258,Resort Hotel,0,37,2015,July,28,10,1,2,2,,,,GBR,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,105,NULL,0,Transient,120,0,1,Check-Out,13-07-2015
259,Resort Hotel,0,21,2015,July,28,10,1,2,2,,,,AUS,Direct,Direct,0,0,0,A,C,0,No Deposit,250,NULL,0,Transient,98,0,1,Check-Out,13-07-2015
260,Resort Hotel,0,106,2015,July,28,10,1,2,2,,,,GBR,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,96.3,0,2,Check-Out,13-07-2015
261,Resort Hotel,0,30,2015,July,28,10,2,2,2,,,,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient-Party,197,0,1,Check-Out,14-07-2015
262,Resort Hotel,0,30,2015,July,28,10,2,2,2,,,,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,NULL,NULL,0,Transient-Party,197,0,1,Check-Out,14-07-2015
263,Resort Hotel,1,51,2015,July,28,10,2,3,2,,,,PRT,Online TA,TA/TO,0,0,0,E,E,0,No Deposit,240,NULL,0,Transient,123,0,0,Canceled,29-06-2015
264,Resort Hotel,0,79,2015,July,28,10,2,3,2,,,,POL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,82,0,2,Check-Out,15-07-2015
265,Resort Hotel,0,21,2015,July,28,10,2,3,2,,,,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250,NULL,0,Transient,165,1,3,Check-Out,15-07-2015
266,Resort Hotel,0,35,2015,July,28,10,2,3,2,,,,EST,Online TA,TA/TO,0,0,0,G,G,0,No Deposit,240,NULL,0,Transient,149.4,0,0,Check-Out,15-07-2015
267,Resort Hotel,0,78,2015,July,28,10,2,5,2,,,,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,106.84,1,2,Check-Out,17-07-2015
268,Resort Hotel,0,31,2015,July,28,10,2,5,2,,,,PRT,Direct,Direct,0,0,0,D,D,1,No Deposit,250,NULL,0,Transient,161,1,1,Check-Out,17-07-2015
269,Resort Hotel,0,78,2015,July,28,10,2,5,2,,,,PRT,Online TA,TA/TO,0,0,0,D,D,1,No Deposit,240,NULL,0,Transient,134.43,0,2,Check-Out,17-07-2015
270,Resort Hotel,0,78,2015,July,28,10,2,5,2,,,,PRT,Online TA,TA/TO,0,0,0,E,E,1,No Deposit,240,NULL,0,Transient,144.43,1,2,Check-Out,17-07-2015
271,Resort Hotel,0,44,2015,July,28,10,2,5,1,,,,RUS,Offline TA/TO,TA/TO,0,0,0,E,E,2,No Deposit,244,NULL,0,Transient,152,0,0,Check-Out,17-07-2015
272,Resort Hotel,0,34,2015,July,28,10,2,5,2,,,,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,125.54,0,3,Check-Out,17-07-2015
273,Resort Hotel,0,87,2015,July,28,10,2,5,2,,,,PRT,Offline TA/TO,TA/TO,0,0,0,C,C,0,No Deposit,5,NULL,0,Transient,133.83,0,2,Check-Out,17-07-2015
274,Resort Hotel,0,11,2015,July,28,10,2,6,3,,,,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250,NULL,0,Transient,159.75,1,0,Check-Out,18-07-2015
275,Resort Hotel,0,115,2015,July,28,10,2,7,2,,,,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,2,Check-Out,19-07-2015
276,Resort Hotel,0,86,2015,July,28,10,3,7,2,,,,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,240,NULL,0,Transient,112.2,0,0,Check-Out,20-07-2015
277,Resort Hotel,0,41,2015,July,28,10,4,7,2,,,,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,110.6,0,0,Check-Out,21-07-2015
278,Resort Hotel,0,32,2015,July,28,10,4,9,2,,,,DNK,Online TA,TA/TO,0,0,0,C,C,0,No Deposit,241,NULL,0,Transient,105.9,0,0,Check-Out,23-07-2015
279,Resort Hotel,0,34,2015,July,28,10,2,5,2,,,,GBR,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,241,NULL,0,Transient,95.27,0,3,Check-Out,17-07-2015
280,Resort Hotel,0,34,2015,July,28,10,2,5,2,,,,GBR,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,241,NULL,0,Transient,108.83,0,1,Check-Out,17-07-2015
281,Resort Hotel,1,100,2015,July,28,11,2,3,2,,,,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,149,NULL,0,Transient,153.96,0,0,Canceled,29-05-2015
282,Resort Hotel,0,44,2015,July,28,11,2,3,2,,,,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,240,NULL,0,Transient,120.6,0,0,Check-Out,16-07-2015
283,Resort Hotel,0,304,2015,July,28,11,2,4,2,,,,PRT,Direct,TA/TO,0,0,0,A,A,1,No Deposit,240,NULL,0,Transient,90.67,0,1,Check-Out,17-07-2015
